ID,Gender,Age,Occupation,Vintage,Credit_Product,Avg_Account_Balance,Is_Active,Is_Lead
WRJIBQ8S,Male,31,Salaried,20,No,1184349,No,0
H297B7SS,Female,41,Self_Employed,15,Yes,284177,No,1
O5PL75B6,Male,43,Self_Employed,74,No,499094,Yes,0
HXKCSAMZ,Male,33,Other,19,No,783208,No,0
2GGDFGAC,Male,64,Other,32,No,1055744,Yes,0
6FTFFYPR,Female,31,Salaried,25,Yes,2290219,No,0
HTXNKTTZ,Female,35,Salaried,33,No,1194344,No,0
3T9XKE8Y,Female,30,Other,27,Yes,883280,No,0
K9WNV6FO,Male,38,Salaried,33,Yes,400491,No,0
W9RCZMT9,Male,29,Salaried,26,No,486696,No,0
FJGMCE3L,Male,56,Self_Employed,85,No,1099684,No,1
4KS3YOHC,Female,51,Self_Employed,49,No,603090,No,0
ZSPRGLPE,Male,52,Self_Employed,92,,2030036,Yes,1
4FDJLYWV,Male,38,Other,61,Yes,2204316,No,0
AU9AQBPV,Female,34,Self_Employed,19,No,748748,No,0
MWECSMYJ,Female,29,Salaried,21,No,539277,No,0
JLRXOQ5S,Male,46,Self_Employed,27,No,623400,No,0
QPQUYLNK,Female,28,Salaried,15,Yes,4085731,No,0
FETJCARZ,Female,33,Self_Employed,50,No,1314832,No,0
2KTNYGR6,Female,29,Salaried,25,No,784081,No,0
D4EDGIIK,Female,43,Self_Employed,14,Yes,703108,Yes,1
8VOZMKBW,Female,28,Salaried,32,No,648400,No,0
BPLNRWKJ,Male,27,Salaried,14,No,1425886,Yes,0
K68SENRN,Male,39,Salaried,19,Yes,702503,No,0
YIFGAJPR,Female,74,Other,85,No,644920,No,1
NXFSNURU,Female,27,Salaried,14,No,360432,No,0
3OSURB34,Female,51,Other,37,No,923793,Yes,0
EN7BZBQF,Female,27,Salaried,15,No,675145,No,0
BBI77RKT,Male,30,Salaried,25,No,890685,No,0
Q4ZGRYLQ,Male,80,Other,79,,1089119,No,1
YDYCTZ6D,Male,63,Other,122,No,2896798,No,0
DJSSJRKJ,Male,47,Self_Employed,50,No,626738,No,0
SQJGMNHD,Female,39,Self_Employed,45,Yes,752432,Yes,1
3ZQCBVUU,Female,51,Self_Employed,73,Yes,1015472,No,0
MQCTTGYN,Male,51,Self_Employed,49,No,1294522,No,0
PPQY92CU,Female,56,Other,50,No,857871,Yes,0
JEOJAKEN,Male,39,Self_Employed,61,,616876,No,0
GAXVGPAS,Female,27,Salaried,20,No,1406653,Yes,0
ZJ5O9JDB,Female,34,Salaried,33,No,709392,No,0
SRLD7MFY,Male,52,Self_Employed,86,Yes,2285395,No,1
PIBGDWQF,Male,64,Other,87,No,1380425,No,1
FIUHTCCW,Male,27,Other,20,No,1853220,No,0
OHBSQSN3,Female,35,Salaried,26,No,736047,Yes,0
GYUENSEV,Male,27,Other,31,No,575741,No,0
DHYHLBYP,Male,46,Self_Employed,62,No,657994,No,0
J5O8TL5N,Female,50,Self_Employed,104,Yes,1422638,Yes,1
GVKWES3S,Male,26,Salaried,19,No,3774276,No,0
MOZRFDLW,Male,28,Salaried,26,No,1514593,No,0
GEQ2KSZ6,Female,50,Self_Employed,21,No,822538,Yes,1
ZQVC36GD,Female,42,Self_Employed,49,Yes,1012223,No,1
73W22ZWG,Male,27,Salaried,26,Yes,613726,No,1
CSDAWHPH,Male,24,Self_Employed,15,No,344109,Yes,0
QMRF5G8V,Male,59,Self_Employed,13,No,336224,No,0
XRKF4279,Male,49,Self_Employed,97,No,809481,No,0
EHHBFSJY,Female,34,Salaried,27,No,942011,No,0
A5WIAYJN,Male,52,Self_Employed,98,No,881892,Yes,0
KVF5RDUS,Female,55,Other,105,No,2160955,Yes,0
J5IWK9KY,Female,61,Self_Employed,8,Yes,545178,No,1
KQ2KA3ES,Male,31,Self_Employed,32,No,365852,No,0
XSFVTENU,Male,78,Other,99,,3026649,Yes,0
CFJU7R6W,Male,61,Self_Employed,56,No,968150,No,0
QOQNZNU5,Female,46,Other,38,,2096937,Yes,1
3VKMPQNW,Female,59,Other,123,Yes,2833599,No,1
EB9JM4HV,Male,53,Self_Employed,92,,1644034,Yes,1
CWQKYSEN,Male,28,Salaried,20,Yes,948588,No,0
MN4FRVDU,Female,58,Self_Employed,73,,434346,No,1
FC336AMS,Male,48,Self_Employed,15,No,997120,Yes,0
FJNNK9PB,Male,35,Salaried,21,No,2484141,No,0
ERCNCTNK,Female,51,Self_Employed,92,No,1020429,No,0
8SMABZ6S,Male,29,Salaried,37,No,1270234,No,0
E7HXIXMR,Female,74,Other,20,No,269340,Yes,0
LRILTMSN,Male,31,Salaried,31,No,752922,No,0
63NRH5F8,Male,46,Self_Employed,39,No,917305,Yes,1
JDW2HFFN,Male,30,Salaried,33,No,673053,Yes,0
8ZNXZAWG,Female,46,Self_Employed,33,Yes,891352,Yes,0
4TAHQZY6,Male,75,Other,110,Yes,4828623,Yes,1
2QIB9WFG,Male,28,Salaried,21,No,758226,No,0
8AX7YYGX,Male,38,Self_Employed,51,No,989973,No,0
VEN3G5VF,Male,35,Salaried,20,Yes,499405,Yes,0
GR36QHHH,Female,46,Self_Employed,38,No,449138,Yes,0
4CDJWLB6,Male,29,Self_Employed,27,Yes,884464,No,1
HMDXZ5BG,Female,38,Other,51,No,733155,No,1
A4ILAIZZ,Female,49,Salaried,32,,894859,No,1
WGNVYGCW,Female,45,Self_Employed,26,No,1517120,No,0
4W765NZC,Female,31,Salaried,26,No,1029089,No,1
F7WUPBVL,Male,58,Other,85,No,741209,No,1
IMWXBGQJ,Male,36,Salaried,20,Yes,645570,No,0
ZFXIFXSB,Male,32,Salaried,31,No,1098108,No,0
CVHMAHZT,Female,29,Salaried,19,No,699664,Yes,0
YPR3X7N9,Male,65,Other,67,No,1744764,No,0
HCP7NUUP,Male,36,Other,21,No,386046,No,0
WQYECZHA,Female,41,Self_Employed,32,No,227154,Yes,0
DM7X8FZE,Male,35,Salaried,14,Yes,829195,No,0
NTP3F97G,Female,26,Other,14,No,1318775,No,0
6W2FTYOX,Male,62,Other,91,No,1046800,No,0
PTIENXGB,Male,55,Self_Employed,86,,442294,No,1
SDR8XVXW,Female,45,Self_Employed,14,No,2479014,Yes,0
XVOFACVB,Male,42,Salaried,63,,821238,Yes,1
NVNJU22T,Male,40,Self_Employed,31,No,709152,No,0
YPSMSUZV,Female,30,Other,33,No,1058094,No,0
EH4ELQ4Q,Female,29,Self_Employed,39,Yes,568727,No,0
6WXUBUZH,Female,51,Self_Employed,7,,1178457,No,1
QBCCPETT,Female,48,Self_Employed,26,No,694894,No,0
PVRI5BK8,Female,53,Entrepreneur,51,,942162,Yes,1
JQEMK3TE,Female,33,Salaried,19,No,3028242,Yes,0
8HKFNZ9J,Male,38,Self_Employed,27,Yes,667580,No,0
GEH5VVMJ,Male,52,Self_Employed,97,Yes,485601,Yes,0
DGJ7S2SF,Male,74,Other,104,Yes,1681539,No,0
5A8MLAGU,Female,42,Self_Employed,27,Yes,961627,No,0
JTJGDYGR,Male,51,Self_Employed,87,No,2023957,No,0
O68M82WK,Female,56,Self_Employed,27,No,2185439,Yes,1
MQNZDZDX,Female,45,Self_Employed,51,No,640114,No,0
K2GZM3JD,Male,84,Other,91,No,3057408,Yes,0
KCCZMAVB,Female,27,Other,20,No,1209510,No,0
JDMRJW3C,Female,39,Salaried,32,No,528482,No,0
KSCHMJR7,Female,32,Salaried,31,No,410966,No,0
3J5YFUWX,Male,56,Self_Employed,93,Yes,900279,No,1
KPV2XHHF,Male,74,Other,57,Yes,2253097,No,0
LNLHTMFI,Female,56,Other,19,Yes,701569,No,1
YMTZ4DVC,Male,28,Salaried,21,No,616734,No,0
CJCBE7DB,Female,29,Salaried,27,No,718452,Yes,1
JS59MUW2,Male,26,Salaried,13,Yes,665809,No,0
4RRWTMTY,Male,60,Other,92,No,366475,No,0
EQ4RMQPE,Male,79,Other,122,,1921447,Yes,1
BVDGSEKO,Female,31,Self_Employed,14,No,1266834,Yes,0
VPD2GQAA,Male,31,Salaried,15,Yes,2297481,No,1
JPFUKEMJ,Male,58,Self_Employed,87,No,1495912,Yes,0
EDJDF7MX,Male,45,Entrepreneur,55,Yes,836252,No,0
G8BWDXPY,Male,55,Other,103,Yes,942421,No,0
MXJJN4MW,Male,52,Self_Employed,15,Yes,328872,No,1
CZBXZ7CP,Male,34,Other,15,No,724050,No,0
IZEFZCAD,Female,50,Self_Employed,55,No,3753601,Yes,0
QQ8CANJA,Female,44,Self_Employed,68,No,824059,Yes,0
52KHP5YO,Male,48,Other,93,Yes,759971,Yes,1
ANMSPCYW,Male,28,Salaried,32,No,663450,No,0
6LERQNFM,Female,40,Self_Employed,31,No,719289,Yes,0
GZDTT2MN,Male,66,Other,116,No,707229,No,0
CY9UUEWW,Male,27,Salaried,33,No,983387,No,0
YN9L6EPM,Male,26,Salaried,21,No,676595,No,0
NKKSWYFQ,Male,53,Self_Employed,123,No,416270,Yes,0
HC7IZDWH,Female,28,Salaried,31,No,1088594,No,1
FBA5OWQ2,Male,57,Salaried,117,Yes,1803487,Yes,1
BN9SHSHK,Female,76,Other,51,No,867598,Yes,0
65NTGCGO,Male,28,Salaried,20,No,967127,No,0
3YG44VTW,Female,28,Salaried,26,No,1073518,No,0
CBBNHYJZ,Female,31,Other,19,No,373515,No,0
EMW7L32Z,Female,60,Other,91,,1009838,No,1
BEV3HGLR,Male,62,Other,7,Yes,605938,No,0
MVPBAZL6,Male,49,Other,86,,2536375,No,1
QSJPWNLA,Female,29,Salaried,32,No,1027780,No,0
3Z9D4PFU,Male,32,Salaried,27,Yes,2234567,No,1
O6YARUVF,Male,27,Salaried,33,Yes,4046491,Yes,0
CPMDIUDS,Female,68,Other,81,,574495,No,1
W9FYJWEG,Male,37,Salaried,44,Yes,661038,No,0
GSPLMJYM,Male,32,Salaried,31,Yes,266599,No,1
BATMM3AG,Female,75,Other,50,Yes,480324,No,1
FDT5RJUA,Male,27,Salaried,33,Yes,1913624,Yes,0
AZCTH9MB,Male,30,Salaried,32,No,445925,No,0
NDKRHA9Y,Male,47,Self_Employed,45,No,258776,Yes,0
6UXHYEW8,Female,63,Other,69,No,1475014,No,0
JEXJBTFX,Female,72,Other,98,,1107409,Yes,1
FGFNFNQS,Male,54,Self_Employed,14,No,444563,No,0
DQZRSFG7,Female,27,Other,19,No,979649,No,0
CWAEVV9N,Female,27,Salaried,13,No,482994,Yes,0
AUM6ZWWH,Female,30,Salaried,27,Yes,605235,No,0
GYGGWATQ,Male,34,Salaried,25,No,771905,No,0
QRCRDI9Q,Male,29,Salaried,15,Yes,1748778,No,0
PFXPELSD,Female,28,Salaried,25,No,537666,No,0
AJPYFZX5,Male,41,Self_Employed,33,Yes,797484,No,0
AWFEAFAA,Female,53,Self_Employed,92,Yes,958405,Yes,1
YDYTQVNB,Male,29,Salaried,20,No,1987156,No,0
ZY3ZHKBB,Female,32,Self_Employed,13,No,319234,Yes,0
KBKTLRGG,Male,32,Salaried,27,Yes,1323225,No,0
MPJJ6DDM,Female,55,Self_Employed,63,No,1325539,No,0
Z6GIDWTP,Male,47,Self_Employed,39,No,1264921,No,0
GVI97EVM,Female,34,Salaried,21,,825190,No,1
HKRNJFPF,Male,47,Self_Employed,32,,1940805,Yes,1
J2S2VNWQ,Female,46,Self_Employed,86,No,4148103,No,0
2HXXVYPD,Male,28,Other,21,No,2464792,No,1
D2TJGO9V,Male,67,Other,110,No,2249813,Yes,0
J8X4SPX7,Female,26,Other,21,Yes,907595,Yes,0
FDSSW4FB,Male,39,Self_Employed,39,No,504087,Yes,0
CXJBFRJH,Female,28,Self_Employed,21,No,459097,No,0
YTAJ73WM,Male,51,Self_Employed,99,,891228,Yes,1
5ER8R9CQ,Male,57,Other,19,No,500678,Yes,0
YJNS9YKW,Male,47,Self_Employed,93,,408287,No,0
KTXXFWGK,Male,45,Self_Employed,15,Yes,658172,No,0
GBMKKCFD,Male,68,Other,26,,676595,No,1
WBMS4PGH,Male,43,Entrepreneur,33,,681286,Yes,1
4AZPESIC,Male,41,Self_Employed,20,No,1516239,No,0
LXT5KRNQ,Female,29,Salaried,20,No,442819,No,1
J2G8PXKR,Female,31,Salaried,13,No,1108842,Yes,0
CWEJHYXB,Female,28,Self_Employed,25,No,262647,No,0
VWW3F2TJ,Male,31,Salaried,27,No,797715,No,0
KQKAEPMN,Male,41,Self_Employed,25,Yes,583065,No,0
XN9XYBSH,Male,26,Salaried,14,No,740738,No,0
O3HO767K,Female,69,Other,31,No,1480862,Yes,0
Q9NTWZG7,Male,55,Self_Employed,62,No,752993,No,0
O2VOBUOE,Female,37,Salaried,32,No,670027,No,0
DZD7THRV,Female,52,Self_Employed,73,Yes,546842,No,1
B7RC2GFR,Female,54,Self_Employed,20,Yes,1799464,Yes,1
M46LFIFY,Female,25,Salaried,14,No,1351981,No,0
R4XNFVPJ,Male,52,Self_Employed,25,,911867,Yes,1
FPUBYUQ9,Female,32,Salaried,20,No,673543,Yes,0
NVGNVUPV,Male,40,Self_Employed,21,Yes,447572,Yes,0
FGWWBFP8,Female,45,Self_Employed,51,Yes,829026,No,0
KKEWVEBL,Male,47,Self_Employed,63,Yes,553277,Yes,0
S5DG44FL,Female,76,Other,121,No,605662,No,0
JUBGUVRG,Male,45,Self_Employed,93,No,928599,Yes,0
MMEIAFFI,Female,31,Other,33,No,2113518,No,0
PUNEVYHR,Male,54,Self_Employed,87,,1030646,Yes,1
FMKFOGBM,Male,31,Salaried,33,No,1218009,No,0
DC78CYNZ,Male,39,Other,13,,1117581,Yes,0
3MV7RVAH,Male,47,Self_Employed,45,No,1074977,Yes,0
GQ5A3JEW,Female,27,Self_Employed,13,Yes,947698,No,0
EAPWDJ8Q,Male,63,Other,15,Yes,592010,No,0
72HDLBQC,Male,32,Salaried,25,No,718319,Yes,0
N7DM8A2G,Female,64,Other,62,Yes,2066170,No,0
NG5KMFZJ,Male,43,Self_Employed,73,Yes,800101,Yes,0
34OMFBKW,Female,46,Entrepreneur,73,Yes,866477,No,0
UXMDFWCX,Male,53,Self_Employed,43,No,814652,No,0
TTCXD3JR,Female,26,Salaried,19,No,611260,No,1
IETJXZQH,Male,70,Other,121,No,6136283,Yes,0
FP6WCWSM,Male,33,Salaried,26,No,935078,No,0
KH5MGIS9,Male,32,Salaried,21,Yes,804987,No,1
H4VHKU9C,Female,85,Other,79,Yes,987535,No,1
9HSDQDWW,Female,30,Salaried,32,No,771612,Yes,0
GRTWN5CH,Male,75,Other,86,Yes,954400,No,0
XB4WFCBW,Male,43,Other,103,No,1080878,No,0
L23SQLWX,Male,29,Salaried,13,No,1203591,No,0
642MPZAJ,Male,68,Other,87,Yes,686893,No,1
EQHMTH9F,Male,46,Salaried,38,Yes,233091,No,1
GTM3EF9W,Male,32,Salaried,25,No,520596,No,0
9F7EWPWZ,Male,49,Self_Employed,55,No,1460890,Yes,0
VH3EP7NS,Male,55,Salaried,86,,696861,Yes,1
74NKTZEH,Male,29,Self_Employed,26,No,421833,Yes,0
CVNXCNBL,Female,62,Other,91,No,1019174,Yes,0
6CD37DH9,Male,27,Salaried,21,No,899870,No,0
P68EYXYG,Male,47,Entrepreneur,85,Yes,544306,No,1
YLW2CGSJ,Male,45,Salaried,93,,1750834,Yes,1
7VP6ZTHO,Male,27,Salaried,14,No,534658,Yes,0
JVZWAVCD,Male,41,Self_Employed,75,No,1888188,No,0
ACOQZYP3,Female,54,Salaried,75,Yes,489241,Yes,1
MTBDHH2V,Female,54,Self_Employed,105,No,2110225,Yes,1
CN4GEJXM,Female,52,Self_Employed,13,Yes,2012850,No,1
25X6E2AB,Male,30,Salaried,27,No,1163167,Yes,0
MZLBNUJY,Male,45,Other,25,No,512631,Yes,0
RBMJPND8,Female,39,Self_Employed,62,No,863834,No,1
ISRYJ6GJ,Male,48,Self_Employed,99,Yes,967875,Yes,1
BRZRZRQ4,Male,27,Salaried,27,No,950609,No,0
9IKSTXKK,Female,62,Other,49,No,586901,No,0
REGAXYIA,Male,42,Self_Employed,44,No,1806806,No,1
5M6EWDTD,Female,33,Salaried,32,No,732995,Yes,0
ECD4BA5D,Female,50,Entrepreneur,93,Yes,1295670,No,0
HK8AJWWR,Male,28,Salaried,21,Yes,1132240,No,1
GDGZRK9N,Female,53,Self_Employed,109,,2107253,Yes,0
6QFUIH6K,Female,47,Self_Employed,50,,489971,Yes,1
RSGQZ5XV,Female,45,Salaried,55,Yes,665328,Yes,1
AUGSFLL8,Male,59,Self_Employed,91,,1036182,Yes,1
VRBRG2YX,Male,39,Self_Employed,25,No,998313,Yes,0
5UHD8WA8,Male,29,Salaried,32,Yes,2537559,No,0
URBZAJJN,Female,53,Self_Employed,56,No,583368,Yes,0
SFCT9JFY,Female,29,Other,26,No,510815,No,0
FGO6TEL6,Male,46,Self_Employed,38,No,721256,No,0
SACYEMYP,Female,40,Other,25,No,483955,No,0
IT3SWPHV,Male,32,Other,32,No,349253,No,0
HBWMHBG4,Male,30,Self_Employed,25,Yes,808618,No,0
VDKAGG3D,Female,48,Self_Employed,93,No,547990,No,0
LWIFNEVX,Female,30,Salaried,27,No,598133,No,0
IQMNWEVE,Female,29,Salaried,27,No,441618,No,0
QANZ5QN2,Female,62,Other,99,,1525958,Yes,1
2TOGQZKP,Male,54,Other,15,Yes,513165,No,0
JCC9YTRA,Male,29,Salaried,31,No,534720,No,0
KFOY564Q,Male,30,Salaried,31,No,806491,Yes,0
CVEXDLDS,Male,47,Self_Employed,92,,1043213,No,1
TTFHH35P,Female,29,Salaried,27,No,309960,No,0
BUQ7RXQR,Male,85,Other,86,No,1273563,Yes,1
4MRFKEE9,Male,32,Salaried,39,Yes,5256660,Yes,1
EK4MCUGF,Female,27,Self_Employed,25,No,546940,Yes,0
5EKABM3I,Female,56,Self_Employed,26,Yes,369074,No,0
3ZRH6NPB,Female,50,Self_Employed,62,No,260707,No,0
NONYXMH6,Male,40,Self_Employed,20,No,422313,No,0
MSM3KC24,Male,54,Self_Employed,110,No,1267974,No,0
VCLAFHKT,Male,28,Salaried,27,Yes,2713218,No,0
5DJ6GXVX,Male,61,Self_Employed,21,No,961004,No,0
GWATA8FM,Female,66,Other,19,No,547083,No,0
7N2DIYOW,Female,33,Other,32,No,712801,No,0
MNYONJ5O,Female,54,Self_Employed,19,No,1576323,No,0
9M3JLKJM,Male,52,Self_Employed,21,Yes,683760,No,0
EURTKURE,Male,59,Other,121,Yes,1248536,No,0
ZZQIAGCB,Female,85,Other,50,No,409141,Yes,0
GBX4HKQU,Female,39,Self_Employed,15,Yes,3596490,No,0
AR9WPVAV,Female,28,Salaried,19,No,770962,No,0
KJCNKVVN,Male,57,Self_Employed,37,Yes,2119036,No,0
CFK4ERZJ,Male,47,Self_Employed,97,Yes,748374,Yes,0
QUPAGHWW,Male,33,Salaried,21,Yes,717170,No,0
LCDKCSE6,Male,68,Other,92,,676916,Yes,1
UV5DTSJA,Male,52,Self_Employed,26,Yes,1467788,No,0
HE8ER2F3,Male,34,Salaried,25,No,888762,Yes,0
GN7TKTHJ,Male,29,Self_Employed,19,Yes,507282,No,0
SWA5EN3T,Female,32,Salaried,26,No,587551,No,0
KBVGZFTA,Female,31,Salaried,26,No,679532,No,0
36SHQTBV,Female,49,Other,122,Yes,1126072,Yes,1
CQ6SDCSD,Male,49,Self_Employed,62,No,698285,No,1
GWSSLWDD,Male,35,Self_Employed,21,No,232103,No,0
D5NCPEUE,Female,33,Self_Employed,20,Yes,1220937,No,0
AHVIVBYF,Male,39,Self_Employed,81,,2455581,Yes,0
QCKSIAYS,Male,47,Other,73,No,632834,Yes,0
K5ED5RZU,Male,53,Self_Employed,121,Yes,2198869,No,0
XJN8CWGH,Female,45,Self_Employed,49,No,1608265,Yes,0
H3QNWNEA,Female,33,Self_Employed,45,Yes,601675,No,0
CN3ABLPA,Female,27,Self_Employed,31,No,215931,Yes,0
79GIBQON,Female,26,Salaried,13,No,1178449,No,0
KETD8V7F,Male,44,Self_Employed,38,No,3837128,No,0
2BT92AKY,Male,27,Salaried,20,,794609,Yes,1
ME5U3BXQ,Male,32,Self_Employed,32,No,629541,No,0
MC2HVEXW,Male,49,Other,87,,1661763,Yes,1
X94ANDJK,Male,67,Other,69,No,2100667,No,0
CBC44Z2X,Female,55,Other,31,Yes,1706993,No,0
3SQWARKK,Female,29,Other,14,No,754355,No,0
5P9QYNXY,Male,32,Self_Employed,25,No,941477,Yes,0
LYJYZBKX,Male,61,Self_Employed,99,Yes,931260,Yes,1
TAR3ZZNF,Male,27,Salaried,20,Yes,630155,No,0
QBDKCHHN,Female,30,Salaried,32,No,777174,No,0
PWLGU8AT,Male,58,Self_Employed,97,Yes,615666,Yes,0
HJXYHQZK,Female,46,Other,32,Yes,365202,No,0
FACITQPK,Female,26,Salaried,13,No,1131554,No,0
JORWNMCD,Male,36,Self_Employed,14,Yes,878376,Yes,1
MCHCGL5R,Female,55,Other,74,No,1239948,No,0
VSMGQYSH,Female,27,Salaried,20,No,575456,No,0
4MGDPUY3,Male,53,Self_Employed,99,Yes,1700175,Yes,1
8IEZDRQW,Female,38,Self_Employed,62,No,625144,No,0
GLWFBFKX,Male,77,Other,97,Yes,1697016,Yes,1
RQDTYUUZ,Male,45,Self_Employed,74,,1534217,Yes,1
BUBIYOBZ,Male,30,Salaried,15,No,1336753,Yes,0
PEGFWXHW,Male,33,Salaried,25,Yes,993489,No,1
CBNA4UOG,Male,29,Salaried,31,No,217471,No,0
NAAQD8HJ,Female,48,Self_Employed,92,Yes,359800,Yes,1
VTZD2XCI,Female,59,Self_Employed,73,,637854,Yes,1
DBNGWBCM,Female,28,Salaried,19,No,684623,Yes,0
GWQJKSMG,Male,69,Other,91,,1838802,Yes,1
EBAQK9KP,Male,47,Entrepreneur,55,Yes,3198277,Yes,1
DXJQ2QAC,Female,46,Self_Employed,110,Yes,1388462,Yes,1
AN7TXTUH,Male,34,Other,27,Yes,773285,No,0
4DE5BYAV,Male,64,Other,99,Yes,900137,No,1
MQMLZ9KA,Female,52,Self_Employed,39,Yes,1720040,No,0
4KAFMCWF,Female,39,Self_Employed,56,No,393380,Yes,0
DFGXRWE3,Male,50,Other,109,,839510,No,1
5PMUMSZ6,Male,28,Self_Employed,21,No,547999,No,0
3QXEGGJ6,Male,49,Self_Employed,62,Yes,1378690,No,0
IXXWS4IA,Male,54,Self_Employed,26,No,2400659,Yes,0
4P4EY9JV,Male,31,Salaried,15,No,1241416,Yes,0
QUMMTQC7,Male,43,Self_Employed,13,Yes,394287,No,0
DOM84VBU,Female,50,Other,110,Yes,1253725,Yes,1
S6XHNFYD,Male,61,Self_Employed,63,No,661056,Yes,0
HEZHQTPT,Female,49,Other,25,No,683778,No,0
5FOQJNLC,Male,41,Self_Employed,26,,841521,Yes,1
FPKHNDWW,Male,45,Self_Employed,91,Yes,889919,Yes,1
T9CJPSYW,Female,27,Other,26,No,832870,No,0
FJYTKKSZ,Male,26,Salaried,19,Yes,1129436,No,0
IY92T72W,Male,29,Salaried,27,No,520943,No,0
3O9EBERN,Female,29,Salaried,21,No,996711,No,0
CGN73XAW,Male,48,Self_Employed,68,No,954231,Yes,0
KQGGGXJX,Male,41,Self_Employed,31,No,125694,Yes,0
XSRVQCAY,Female,45,Self_Employed,56,Yes,800430,Yes,1
FYZ5SLIG,Female,52,Other,91,Yes,1340776,Yes,0
J35TMREH,Male,54,Self_Employed,86,,1489619,No,1
PYGUENTS,Male,29,Salaried,13,No,1649196,No,0
N6SEKUS8,Male,33,Other,50,Yes,2841956,No,0
NJBKRPJK,Male,54,Salaried,25,,1139983,Yes,1
B6NQ5ZHN,Male,67,Other,103,,653224,No,1
L76ETZUR,Female,31,Other,39,No,1168400,Yes,0
LEOKKCIR,Female,30,Salaried,33,No,607594,No,0
JNJMBFGB,Male,29,Self_Employed,33,No,503010,No,0
KRMSPMUE,Female,26,Other,25,Yes,4670488,No,0
BHQSAKF8,Female,45,Self_Employed,62,No,1093721,Yes,0
5CJHDHSA,Female,49,Self_Employed,85,No,1621624,Yes,0
AW6NXYZA,Male,72,Other,68,Yes,2132262,No,0
T4CCA9GS,Male,41,Self_Employed,110,Yes,625963,No,0
AFYJU4H7,Female,35,Salaried,32,Yes,509391,No,0
5BNQXREC,Male,51,Self_Employed,14,Yes,532851,Yes,0
IBQSADDV,Female,47,Self_Employed,104,Yes,1184652,No,0
MBRGUR5G,Male,52,Other,104,,996924,No,1
5KOT26NS,Male,34,Self_Employed,25,Yes,2351584,Yes,0
WX7BM4JZ,Female,28,Other,20,No,1046640,No,0
TW9DGVED,Female,42,Self_Employed,55,No,559560,Yes,0
7MWTGPON,Female,26,Salaried,21,No,827673,Yes,0
BQCKZRSA,Female,29,Other,27,No,3206696,Yes,0
JUPCV73M,Female,30,Salaried,26,No,387292,No,0
K9PJIQNR,Female,27,Salaried,20,No,1411299,Yes,0
9YZQHZHR,Male,53,Other,49,Yes,570374,No,0
DOHBA4NO,Male,45,Self_Employed,85,,454451,Yes,1
DBZMTIXY,Female,50,Self_Employed,80,,1895851,No,1
XUNAVICZ,Male,31,Salaried,27,Yes,1485240,No,0
CWAXP5WE,Female,58,Self_Employed,33,No,624584,No,0
YFCELUBN,Male,51,Self_Employed,25,No,1027157,Yes,0
JEKVKPG6,Female,30,Salaried,25,No,1389824,No,0
AGCEHUWD,Female,27,Salaried,15,No,869476,No,0
LKK6YSHK,Male,43,Other,15,,1195893,Yes,1
IWGVCWBC,Female,46,Other,13,,336384,No,1
CQKGVSPO,Female,48,Self_Employed,68,,930877,Yes,1
QGWOZS5A,Male,82,Other,86,No,739198,Yes,0
GGCD6C5X,Male,47,Self_Employed,27,Yes,1486736,No,1
SDRESHUV,Female,30,Self_Employed,32,Yes,812080,No,0
X8GMUUFF,Female,47,Self_Employed,33,No,1098144,Yes,0
JTDW66R9,Female,46,Self_Employed,14,Yes,622964,Yes,0
7RVJSP7F,Male,32,Salaried,20,No,597839,No,0
GWYREUXQ,Male,52,Other,129,No,636376,No,0
ONGWY83O,Male,33,Salaried,33,No,439179,Yes,0
OUBFE3VP,Male,38,Self_Employed,63,No,570846,Yes,0
JCEHNTAC,Male,25,Salaried,15,No,1143071,No,0
ELTUGAPT,Female,48,Other,93,Yes,1897132,Yes,1
PZTKJ2MB,Male,48,Self_Employed,55,Yes,1325281,No,1
3RFBKBUN,Male,27,Self_Employed,25,No,1898298,No,0
EFCZRXXS,Female,82,Other,92,,1618812,Yes,1
CVBMUDRJ,Male,51,Self_Employed,56,Yes,608341,No,0
IDBXJZIM,Male,50,Other,51,No,740328,No,0
73XAYKJN,Male,35,Salaried,31,No,419207,No,0
ZZXWGSZF,Female,28,Salaried,25,No,514624,No,0
XPJRWTCU,Male,30,Salaried,14,No,442686,Yes,0
FQIJ3YDR,Female,49,Other,14,Yes,937837,No,1
3FPAI5NT,Female,46,Self_Employed,86,Yes,1095456,No,1
JXFXE2DY,Male,39,Other,25,,1637564,Yes,1
DLPANE4Y,Male,44,Salaried,75,Yes,803527,No,1
UFH5EZES,Female,27,Salaried,27,Yes,737738,No,1
GIX5FSNM,Male,46,Self_Employed,87,,562391,Yes,1
D7N5OFWG,Female,47,Self_Employed,115,Yes,1269326,Yes,1
XQBP5S7U,Male,40,Self_Employed,14,No,760513,Yes,0
KKPYDJTW,Female,27,Salaried,13,Yes,1961764,No,0
69MXPP2C,Female,55,Other,9,Yes,1413462,No,0
6AST8X8X,Female,48,Self_Employed,15,Yes,554799,No,0
PERU6F8T,Female,28,Salaried,20,No,1149782,No,0
EYGHELQV,Male,27,Salaried,27,No,333429,No,0
JWWU5HAE,Male,43,Self_Employed,117,No,792990,No,0
9KPH9JDN,Male,56,Self_Employed,55,No,504576,Yes,0
NC5BM9N8,Male,57,Self_Employed,111,Yes,1832785,No,1
